tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
10-08-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-08-10 00:00:00,14.5,93.0,0.0,2.7,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-08-10 01:00:00,14.4,93.0,0.0,2.4,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-08-10 02:00:00,14.2,92.0,0.0,2.1,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-08-10 03:00:00,13.9,92.0,0.0,1.8,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-08-10 04:00:00,14.0,91.0,0.0,1.6,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-08-10 05:00:00,14.6,91.0,0.0,1.3,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-08-10 06:00:00,15.5,92.0,0.0,1.0,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-08-10 07:00:00,16.4,89.0,0.0,0.8,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-08-10 08:00:00,17.3,82.0,0.0,1.3,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-08-10 09:00:00,18.3,72.0,0.0,3.1,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-08-10 10:00:00,19.5,62.0,0.0,3.6,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-08-10 11:00:00,21.2,53.0,0.0,3.3,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-08-10 12:00:00,23.2,44.0,0.0,6.1,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,13:00,2026-08-10 13:00:00,24.4,38.0,0.0,8.6,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,14:00,2026-08-10 14:00:00,24.6,36.0,0.0,8.9,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,15:00,2026-08-10 15:00:00,24.1,38.0,0.0,7.8,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,16:00,2026-08-10 16:00:00,22.9,44.0,0.0,6.5,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,17:00,2026-08-10 17:00:00,20.7,58.0,0.0,4.5,0.0,1.0,Berawan,wmo:3
10-08-2026,CMA,Open-Meteo / CMA GRAPES,18:00,2026-08-10 18:00:00,17.9,77.0,0.0,2.3,0.0,1.0,Berawan,wmo:3
