tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
19-08-2026,BMKG,BMKG,06:00,2026-08-19 09:00:00,22.0,75.0,,12.2,180.0,0.6868,Cerah Berawan,Cerah Berawan
19-08-2026,BMKG,BMKG,07:00,2026-08-19 09:00:00,22.0,75.0,,12.2,120.0,0.6868,Cerah Berawan,Cerah Berawan
19-08-2026,BMKG,BMKG,08:00,2026-08-19 09:00:00,22.0,75.0,,12.2,60.0,0.9366,Cerah Berawan,Cerah Berawan
19-08-2026,BMKG,BMKG,09:00,2026-08-19 09:00:00,22.0,75.0,,12.2,0.0,1.2488,Cerah Berawan,Cerah Berawan
19-08-2026,BMKG,BMKG,10:00,2026-08-19 09:00:00,22.0,75.0,,12.2,60.0,0.9366,Cerah Berawan,Cerah Berawan
19-08-2026,BMKG,BMKG,11:00,2026-08-19 12:00:00,22.0,65.0,,12.5,60.0,0.9366,Berawan,Berawan
19-08-2026,BMKG,BMKG,12:00,2026-08-19 12:00:00,22.0,65.0,,12.5,0.0,1.2488,Berawan,Berawan
19-08-2026,BMKG,BMKG,13:00,2026-08-19 12:00:00,22.0,65.0,,12.5,60.0,0.9366,Berawan,Berawan
19-08-2026,BMKG,BMKG,14:00,2026-08-19 15:00:00,21.0,71.0,,10.3,60.0,0.9366,Berawan,Berawan
19-08-2026,BMKG,BMKG,15:00,2026-08-19 15:00:00,21.0,71.0,,10.3,0.0,1.2488,Berawan,Berawan
19-08-2026,BMKG,BMKG,16:00,2026-08-19 15:00:00,21.0,71.0,,10.3,60.0,0.9366,Berawan,Berawan
19-08-2026,BMKG,BMKG,17:00,2026-08-19 18:00:00,19.0,89.0,,8.9,60.0,0.9366,Cerah Berawan,Cerah Berawan
19-08-2026,BMKG,BMKG,18:00,2026-08-19 18:00:00,19.0,89.0,,8.9,0.0,1.2488,Cerah Berawan,Cerah Berawan
19-08-2026,BMKG,BMKG,19:00,2026-08-19 18:00:00,19.0,89.0,,8.9,60.0,0.9366,Cerah Berawan,Cerah Berawan
19-08-2026,BMKG,BMKG,20:00,2026-08-19 21:00:00,16.0,90.0,,5.7,60.0,0.9366,Cerah,Cerah
19-08-2026,BMKG,BMKG,21:00,2026-08-19 21:00:00,16.0,90.0,,5.7,0.0,1.2488,Cerah,Cerah
19-08-2026,BMKG,BMKG,22:00,2026-08-19 21:00:00,16.0,90.0,,5.7,60.0,0.9366,Cerah,Cerah
19-08-2026,BMKG,BMKG,23:00,2026-08-19 21:00:00,16.0,90.0,,5.7,120.0,0.6868,Cerah,Cerah
19-08-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-08-19 00:00:00,15.9,83.0,0.0,7.0,0.0,1.0,Cerah Berawan,wmo:1
19-08-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-08-19 01:00:00,15.8,84.0,0.0,6.9,0.0,1.0,Cerah,wmo:0
19-08-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-08-19 02:00:00,15.7,85.0,0.0,7.4,0.0,1.0,Cerah Berawan,wmo:1
19-08-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-08-19 03:00:00,15.5,85.0,0.0,8.2,0.0,1.0,Cerah Berawan,wmo:2
19-08-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-08-19 04:00:00,15.4,85.0,0.0,8.7,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-08-19 05:00:00,15.2,84.0,0.0,8.9,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-08-19 06:00:00,15.0,83.0,0.0,9.2,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-08-19 07:00:00,15.4,80.0,0.0,9.4,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-08-19 08:00:00,16.7,75.0,0.0,9.4,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-08-19 09:00:00,18.6,69.0,0.0,9.3,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-08-19 10:00:00,20.2,63.0,0.0,9.6,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-08-19 11:00:00,21.4,57.0,0.0,9.2,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-08-19 12:00:00,22.3,52.0,0.0,8.7,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,13:00,2026-08-19 13:00:00,22.5,52.0,0.0,8.2,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,14:00,2026-08-19 14:00:00,21.5,61.0,0.5,5.9,0.0,1.0,Hujan Ringan,wmo:53
19-08-2026,CMA,Open-Meteo / CMA GRAPES,15:00,2026-08-19 15:00:00,19.7,76.0,0.5,3.4,0.0,1.0,Hujan Ringan,wmo:53
19-08-2026,CMA,Open-Meteo / CMA GRAPES,16:00,2026-08-19 16:00:00,18.3,85.0,0.5,2.5,0.0,1.0,Hujan Ringan,wmo:53
19-08-2026,CMA,Open-Meteo / CMA GRAPES,17:00,2026-08-19 17:00:00,17.5,84.0,0.0,4.0,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,18:00,2026-08-19 18:00:00,16.9,79.0,0.0,7.1,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,19:00,2026-08-19 19:00:00,16.5,75.0,0.0,9.9,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,20:00,2026-08-19 20:00:00,16.3,74.0,0.0,11.2,0.0,1.0,Berawan,wmo:3
19-08-2026,CMA,Open-Meteo / CMA GRAPES,21:00,2026-08-19 21:00:00,16.2,75.0,0.0,12.0,0.0,1.0,Berawan,wmo:3
