tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
20-08-2026,BMKG,BMKG,04:00,2026-08-20 07:00:00,25.0,79.0,,4.9,180.0,0.6868,Berawan,Udara Kabur
20-08-2026,BMKG,BMKG,05:00,2026-08-20 07:00:00,25.0,79.0,,4.9,120.0,0.6868,Berawan,Udara Kabur
20-08-2026,BMKG,BMKG,06:00,2026-08-20 07:00:00,25.0,79.0,,4.9,60.0,0.9366,Berawan,Udara Kabur
20-08-2026,BMKG,BMKG,07:00,2026-08-20 07:00:00,25.0,79.0,,4.9,0.0,1.2488,Berawan,Udara Kabur
20-08-2026,BMKG,BMKG,08:00,2026-08-20 07:00:00,25.0,79.0,,4.9,60.0,0.9366,Berawan,Udara Kabur
20-08-2026,BMKG,BMKG,09:00,2026-08-20 10:00:00,30.0,62.0,,5.1,60.0,0.9366,Berawan,Berawan
20-08-2026,BMKG,BMKG,10:00,2026-08-20 10:00:00,30.0,62.0,,5.1,0.0,1.2488,Berawan,Berawan
20-08-2026,BMKG,BMKG,11:00,2026-08-20 10:00:00,30.0,62.0,,5.1,60.0,0.9366,Berawan,Berawan
20-08-2026,BMKG,BMKG,12:00,2026-08-20 13:00:00,32.0,61.0,,9.2,60.0,0.9366,Cerah Berawan,Cerah Berawan
20-08-2026,BMKG,BMKG,13:00,2026-08-20 13:00:00,32.0,61.0,,9.2,0.0,1.2488,Cerah Berawan,Cerah Berawan
20-08-2026,BMKG,BMKG,14:00,2026-08-20 13:00:00,32.0,61.0,,9.2,60.0,0.9366,Cerah Berawan,Cerah Berawan
20-08-2026,BMKG,BMKG,15:00,2026-08-20 16:00:00,28.0,69.0,,5.7,60.0,0.9366,Cerah,Cerah
20-08-2026,BMKG,BMKG,16:00,2026-08-20 16:00:00,28.0,69.0,,5.7,0.0,1.2488,Cerah,Cerah
20-08-2026,BMKG,BMKG,17:00,2026-08-20 16:00:00,28.0,69.0,,5.7,60.0,0.9366,Cerah,Cerah
20-08-2026,BMKG,BMKG,18:00,2026-08-20 19:00:00,24.0,88.0,,0.8,60.0,0.9366,Cerah,Cerah
20-08-2026,BMKG,BMKG,19:00,2026-08-20 19:00:00,24.0,88.0,,0.8,0.0,1.2488,Cerah,Cerah
20-08-2026,BMKG,BMKG,20:00,2026-08-20 19:00:00,24.0,88.0,,0.8,60.0,0.9366,Cerah,Cerah
20-08-2026,BMKG,BMKG,21:00,2026-08-20 22:00:00,23.0,94.0,,1.6,60.0,0.9366,Cerah,Cerah
20-08-2026,BMKG,BMKG,22:00,2026-08-20 22:00:00,23.0,94.0,,1.6,0.0,1.2488,Cerah,Cerah
20-08-2026,BMKG,BMKG,23:00,2026-08-20 22:00:00,23.0,94.0,,1.6,60.0,0.9366,Cerah,Cerah
20-08-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-08-20 00:00:00,24.2,92.0,0.0,6.2,0.0,1.0,Cerah Berawan,wmo:1
20-08-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-08-20 01:00:00,24.0,92.0,0.0,6.3,0.0,1.0,Cerah Berawan,wmo:1
20-08-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-08-20 02:00:00,23.9,93.0,0.0,5.2,0.0,1.0,Cerah Berawan,wmo:1
20-08-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-08-20 03:00:00,23.8,93.0,0.0,3.6,0.0,1.0,Cerah Berawan,wmo:1
20-08-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-08-20 04:00:00,23.8,93.0,0.0,2.9,0.0,1.0,Cerah Berawan,wmo:1
20-08-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-08-20 05:00:00,23.8,93.0,0.0,4.0,0.0,1.0,Cerah Berawan,wmo:1
20-08-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-08-20 06:00:00,23.8,93.0,0.0,5.8,0.0,1.0,Cerah Berawan,wmo:1
20-08-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-08-20 07:00:00,24.3,91.0,0.0,6.6,0.0,1.0,Cerah,wmo:0
20-08-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-08-20 08:00:00,25.6,84.0,0.0,4.3,0.0,1.0,Cerah,wmo:0
20-08-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-08-20 09:00:00,27.3,75.0,0.0,3.9,0.0,1.0,Cerah,wmo:0
20-08-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-08-20 10:00:00,28.8,67.0,0.0,6.5,0.0,1.0,Cerah,wmo:0
20-08-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-08-20 11:00:00,29.8,63.0,0.0,8.1,0.0,1.0,Cerah,wmo:0
20-08-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-08-20 12:00:00,30.5,60.0,0.0,8.6,0.0,1.0,Cerah,wmo:0
20-08-2026,CMA,Open-Meteo / CMA GRAPES,13:00,2026-08-20 13:00:00,30.9,59.0,0.0,9.3,0.0,1.0,Cerah,wmo:0
20-08-2026,CMA,Open-Meteo / CMA GRAPES,14:00,2026-08-20 14:00:00,31.1,58.0,0.3,10.2,0.0,1.0,Hujan Ringan,wmo:51
20-08-2026,CMA,Open-Meteo / CMA GRAPES,15:00,2026-08-20 15:00:00,31.0,58.0,0.3,10.8,0.0,1.0,Hujan Ringan,wmo:51
20-08-2026,CMA,Open-Meteo / CMA GRAPES,16:00,2026-08-20 16:00:00,30.4,62.0,0.3,11.3,0.0,1.0,Hujan Ringan,wmo:51
20-08-2026,CMA,Open-Meteo / CMA GRAPES,17:00,2026-08-20 17:00:00,28.7,72.0,0.2,10.7,0.0,1.0,Hujan Ringan,wmo:51
20-08-2026,CMA,Open-Meteo / CMA GRAPES,18:00,2026-08-20 18:00:00,26.5,85.0,0.2,10.0,0.0,1.0,Hujan Ringan,wmo:51
20-08-2026,CMA,Open-Meteo / CMA GRAPES,19:00,2026-08-20 19:00:00,24.8,95.0,0.2,9.2,0.0,1.0,Hujan Ringan,wmo:51
