tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
17-09-2026,BMKG,BMKG,00:00,2026-09-17 00:00:00,22.0,83.0,,8.0,0.0,1.2324,Berawan,Udara Kabur
17-09-2026,BMKG,BMKG,01:00,2026-09-17 00:00:00,22.0,83.0,,8.0,60.0,0.9243,Berawan,Udara Kabur
17-09-2026,BMKG,BMKG,02:00,2026-09-17 03:00:00,21.0,83.0,,6.1,60.0,0.9243,Berawan,Udara Kabur
17-09-2026,BMKG,BMKG,03:00,2026-09-17 03:00:00,21.0,83.0,,6.1,0.0,1.2324,Berawan,Udara Kabur
17-09-2026,BMKG,BMKG,04:00,2026-09-17 03:00:00,21.0,83.0,,6.1,60.0,0.9243,Berawan,Udara Kabur
17-09-2026,BMKG,BMKG,05:00,2026-09-17 06:00:00,23.0,72.0,,5.6,60.0,0.9243,Cerah,Cerah
17-09-2026,BMKG,BMKG,06:00,2026-09-17 06:00:00,23.0,72.0,,5.6,0.0,1.2324,Cerah,Cerah
17-09-2026,BMKG,BMKG,07:00,2026-09-17 06:00:00,23.0,72.0,,5.6,60.0,0.9243,Cerah,Cerah
17-09-2026,BMKG,BMKG,08:00,2026-09-17 09:00:00,29.0,47.0,,5.6,60.0,0.9243,Cerah,Cerah
17-09-2026,BMKG,BMKG,09:00,2026-09-17 09:00:00,29.0,47.0,,5.6,0.0,1.2324,Cerah,Cerah
17-09-2026,BMKG,BMKG,10:00,2026-09-17 09:00:00,29.0,47.0,,5.6,60.0,0.9243,Cerah,Cerah
17-09-2026,BMKG,BMKG,11:00,2026-09-17 12:00:00,32.0,38.0,,8.9,60.0,0.9243,Cerah,Cerah
17-09-2026,BMKG,BMKG,12:00,2026-09-17 12:00:00,32.0,38.0,,8.9,0.0,1.2324,Cerah,Cerah
17-09-2026,BMKG,BMKG,13:00,2026-09-17 12:00:00,32.0,38.0,,8.9,60.0,0.9243,Cerah,Cerah
17-09-2026,BMKG,BMKG,14:00,2026-09-17 15:00:00,31.0,40.0,,8.9,60.0,0.9243,Cerah,Cerah
17-09-2026,BMKG,BMKG,15:00,2026-09-17 15:00:00,31.0,40.0,,8.9,0.0,1.2324,Cerah,Cerah
17-09-2026,BMKG,BMKG,16:00,2026-09-17 15:00:00,31.0,40.0,,8.9,60.0,0.9243,Cerah,Cerah
17-09-2026,BMKG,BMKG,17:00,2026-09-17 18:00:00,27.0,56.0,,4.9,60.0,0.9243,Cerah,Cerah
17-09-2026,BMKG,BMKG,18:00,2026-09-17 18:00:00,27.0,56.0,,4.9,0.0,1.2324,Cerah,Cerah
