tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
03-08-2026,BMKG,BMKG,04:00,2026-08-03 07:00:00,25.0,78.0,,5.8,180.0,0.6868,Cerah Berawan,Cerah Berawan
03-08-2026,BMKG,BMKG,05:00,2026-08-03 07:00:00,25.0,78.0,,5.8,120.0,0.6868,Cerah Berawan,Cerah Berawan
03-08-2026,BMKG,BMKG,06:00,2026-08-03 07:00:00,25.0,78.0,,5.8,60.0,0.9366,Cerah Berawan,Cerah Berawan
03-08-2026,BMKG,BMKG,07:00,2026-08-03 07:00:00,25.0,78.0,,5.8,0.0,1.2488,Cerah Berawan,Cerah Berawan
03-08-2026,BMKG,BMKG,08:00,2026-08-03 07:00:00,25.0,78.0,,5.8,60.0,0.9366,Cerah Berawan,Cerah Berawan
03-08-2026,BMKG,BMKG,09:00,2026-08-03 10:00:00,29.0,62.0,,6.9,60.0,0.9366,Cerah Berawan,Cerah Berawan
03-08-2026,BMKG,BMKG,10:00,2026-08-03 10:00:00,29.0,62.0,,6.9,0.0,1.2488,Cerah Berawan,Cerah Berawan
03-08-2026,BMKG,BMKG,11:00,2026-08-03 10:00:00,29.0,62.0,,6.9,60.0,0.9366,Cerah Berawan,Cerah Berawan
03-08-2026,BMKG,BMKG,12:00,2026-08-03 13:00:00,30.0,58.0,,8.8,60.0,0.9366,Cerah Berawan,Cerah Berawan
03-08-2026,BMKG,BMKG,13:00,2026-08-03 13:00:00,30.0,58.0,,8.8,0.0,1.2488,Cerah Berawan,Cerah Berawan
03-08-2026,BMKG,BMKG,14:00,2026-08-03 13:00:00,30.0,58.0,,8.8,60.0,0.9366,Cerah Berawan,Cerah Berawan
03-08-2026,BMKG,BMKG,15:00,2026-08-03 16:00:00,25.0,82.0,,3.2,60.0,0.9366,Hujan Ringan,Hujan Ringan
03-08-2026,BMKG,BMKG,16:00,2026-08-03 16:00:00,25.0,82.0,,3.2,0.0,1.2488,Hujan Ringan,Hujan Ringan
03-08-2026,BMKG,BMKG,17:00,2026-08-03 16:00:00,25.0,82.0,,3.2,60.0,0.9366,Hujan Ringan,Hujan Ringan
03-08-2026,BMKG,BMKG,18:00,2026-08-03 19:00:00,23.0,94.0,,5.2,60.0,0.9366,Hujan Ringan,Hujan Ringan
03-08-2026,BMKG,BMKG,19:00,2026-08-03 19:00:00,23.0,94.0,,5.2,0.0,1.2488,Hujan Ringan,Hujan Ringan
03-08-2026,BMKG,BMKG,20:00,2026-08-03 19:00:00,23.0,94.0,,5.2,60.0,0.9366,Hujan Ringan,Hujan Ringan
