tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
13-08-2026,BMKG,BMKG,07:00,2026-08-13 10:00:00,29.0,56.0,,5.7,180.0,0.6868,Cerah,Cerah
13-08-2026,BMKG,BMKG,08:00,2026-08-13 10:00:00,29.0,56.0,,5.7,120.0,0.6868,Cerah,Cerah
13-08-2026,BMKG,BMKG,09:00,2026-08-13 10:00:00,29.0,56.0,,5.7,60.0,0.9366,Cerah,Cerah
13-08-2026,BMKG,BMKG,10:00,2026-08-13 10:00:00,29.0,56.0,,5.7,0.0,1.2488,Cerah,Cerah
13-08-2026,BMKG,BMKG,11:00,2026-08-13 10:00:00,29.0,56.0,,5.7,60.0,0.9366,Cerah,Cerah
13-08-2026,BMKG,BMKG,12:00,2026-08-13 13:00:00,30.0,46.0,,8.4,60.0,0.9366,Cerah,Cerah
13-08-2026,BMKG,BMKG,13:00,2026-08-13 13:00:00,30.0,46.0,,8.4,0.0,1.2488,Cerah,Cerah
13-08-2026,BMKG,BMKG,14:00,2026-08-13 13:00:00,30.0,46.0,,8.4,60.0,0.9366,Cerah,Cerah
13-08-2026,BMKG,BMKG,15:00,2026-08-13 16:00:00,29.0,51.0,,6.3,60.0,0.9366,Cerah,Cerah
13-08-2026,BMKG,BMKG,16:00,2026-08-13 16:00:00,29.0,51.0,,6.3,0.0,1.2488,Cerah,Cerah
13-08-2026,BMKG,BMKG,17:00,2026-08-13 16:00:00,29.0,51.0,,6.3,60.0,0.9366,Cerah,Cerah
13-08-2026,BMKG,BMKG,18:00,2026-08-13 19:00:00,25.0,65.0,,3.8,60.0,0.9366,Cerah,Cerah
13-08-2026,BMKG,BMKG,19:00,2026-08-13 19:00:00,25.0,65.0,,3.8,0.0,1.2488,Cerah,Cerah
13-08-2026,BMKG,BMKG,20:00,2026-08-13 19:00:00,25.0,65.0,,3.8,60.0,0.9366,Cerah,Cerah
13-08-2026,BMKG,BMKG,21:00,2026-08-13 22:00:00,22.0,81.0,,2.3,60.0,0.9366,Berawan,Berawan
13-08-2026,BMKG,BMKG,22:00,2026-08-13 22:00:00,22.0,81.0,,2.3,0.0,1.2488,Berawan,Berawan
13-08-2026,BMKG,BMKG,23:00,2026-08-13 22:00:00,22.0,81.0,,2.3,60.0,0.9366,Berawan,Berawan
13-08-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-08-13 00:00:00,22.8,91.0,0.0,8.0,0.0,1.0,Cerah,wmo:0
13-08-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-08-13 01:00:00,22.5,92.0,0.0,8.0,0.0,1.0,Cerah,wmo:0
13-08-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-08-13 02:00:00,22.2,91.0,0.0,7.9,0.0,1.0,Cerah,wmo:0
13-08-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-08-13 03:00:00,21.9,88.0,0.0,8.0,0.0,1.0,Cerah,wmo:0
13-08-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-08-13 04:00:00,21.8,87.0,0.0,7.9,0.0,1.0,Cerah,wmo:0
13-08-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-08-13 05:00:00,21.8,89.0,0.0,7.8,0.0,1.0,Cerah,wmo:0
13-08-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-08-13 06:00:00,21.9,92.0,0.0,8.0,0.0,1.0,Cerah,wmo:0
13-08-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-08-13 07:00:00,22.4,91.0,0.0,7.5,0.0,1.0,Cerah,wmo:0
