tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
02-08-2026,BMKG,BMKG,04:00,2026-08-02 07:00:00,19.0,90.0,,0.4,180.0,0.6868,Cerah,Cerah
02-08-2026,BMKG,BMKG,05:00,2026-08-02 07:00:00,19.0,90.0,,0.4,120.0,0.6868,Cerah,Cerah
02-08-2026,BMKG,BMKG,06:00,2026-08-02 07:00:00,19.0,90.0,,0.4,60.0,0.9366,Cerah,Cerah
02-08-2026,BMKG,BMKG,07:00,2026-08-02 07:00:00,19.0,90.0,,0.4,0.0,1.2488,Cerah,Cerah
02-08-2026,BMKG,BMKG,08:00,2026-08-02 07:00:00,19.0,90.0,,0.4,60.0,0.9366,Cerah,Cerah
02-08-2026,BMKG,BMKG,09:00,2026-08-02 10:00:00,22.0,73.0,,1.6,60.0,0.9366,Cerah Berawan,Cerah Berawan
02-08-2026,BMKG,BMKG,10:00,2026-08-02 10:00:00,22.0,73.0,,1.6,0.0,1.2488,Cerah Berawan,Cerah Berawan
02-08-2026,BMKG,BMKG,11:00,2026-08-02 10:00:00,22.0,73.0,,1.6,60.0,0.9366,Cerah Berawan,Cerah Berawan
02-08-2026,BMKG,BMKG,12:00,2026-08-02 13:00:00,21.0,86.0,,3.1,60.0,0.9366,Hujan Ringan,Hujan Ringan
02-08-2026,BMKG,BMKG,13:00,2026-08-02 13:00:00,21.0,86.0,,3.1,0.0,1.2488,Hujan Ringan,Hujan Ringan
02-08-2026,BMKG,BMKG,14:00,2026-08-02 13:00:00,21.0,86.0,,3.1,60.0,0.9366,Hujan Ringan,Hujan Ringan
02-08-2026,BMKG,BMKG,15:00,2026-08-02 16:00:00,19.0,92.0,,5.3,60.0,0.9366,Berawan,Udara Kabur
02-08-2026,BMKG,BMKG,16:00,2026-08-02 16:00:00,19.0,92.0,,5.3,0.0,1.2488,Berawan,Udara Kabur
02-08-2026,BMKG,BMKG,17:00,2026-08-02 16:00:00,19.0,92.0,,5.3,60.0,0.9366,Berawan,Udara Kabur
02-08-2026,BMKG,BMKG,18:00,2026-08-02 19:00:00,18.0,95.0,,4.3,60.0,0.9366,Berawan,Berawan
02-08-2026,BMKG,BMKG,19:00,2026-08-02 19:00:00,18.0,95.0,,4.3,0.0,1.2488,Berawan,Berawan
02-08-2026,BMKG,BMKG,20:00,2026-08-02 19:00:00,18.0,95.0,,4.3,60.0,0.9366,Berawan,Berawan
02-08-2026,BMKG,BMKG,21:00,2026-08-02 22:00:00,16.0,98.0,,5.5,60.0,0.9366,Berawan,Berawan
02-08-2026,BMKG,BMKG,22:00,2026-08-02 22:00:00,16.0,98.0,,5.5,0.0,1.2488,Berawan,Berawan
02-08-2026,BMKG,BMKG,23:00,2026-08-02 22:00:00,16.0,98.0,,5.5,60.0,0.9366,Berawan,Berawan
02-08-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-08-02 00:00:00,19.5,95.0,0.0,2.6,0.0,1.0,Cerah,wmo:0
02-08-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-08-02 01:00:00,19.4,95.0,0.0,2.8,0.0,1.0,Cerah,wmo:0
02-08-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-08-02 02:00:00,19.2,95.0,0.0,2.6,0.0,1.0,Cerah,wmo:0
02-08-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-08-02 03:00:00,19.1,95.0,0.0,1.9,0.0,1.0,Cerah Berawan,wmo:1
02-08-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-08-02 04:00:00,19.1,95.0,0.0,1.8,0.0,1.0,Cerah Berawan,wmo:1
02-08-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-08-02 05:00:00,19.3,95.0,1.2,2.4,0.0,1.0,Hujan Ringan,wmo:55
02-08-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-08-02 06:00:00,19.5,95.0,1.2,3.6,0.0,1.0,Hujan Ringan,wmo:55
02-08-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-08-02 07:00:00,20.0,94.0,1.2,3.6,0.0,1.0,Hujan Ringan,wmo:55
02-08-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-08-02 08:00:00,20.8,94.0,1.6,1.9,0.0,1.0,Hujan Ringan,wmo:80
02-08-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-08-02 09:00:00,21.9,93.0,1.6,1.8,0.0,1.0,Hujan Ringan,wmo:80
02-08-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-08-02 10:00:00,22.8,91.0,1.6,3.5,0.0,1.0,Hujan Ringan,wmo:80
02-08-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-08-02 11:00:00,23.7,85.0,1.6,3.6,0.0,1.0,Hujan Ringan,wmo:80
02-08-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-08-02 12:00:00,24.4,77.0,1.6,4.3,0.0,1.0,Hujan Ringan,wmo:80
02-08-2026,CMA,Open-Meteo / CMA GRAPES,13:00,2026-08-02 13:00:00,24.7,73.0,1.6,5.2,0.0,1.0,Hujan Ringan,wmo:80
02-08-2026,CMA,Open-Meteo / CMA GRAPES,14:00,2026-08-02 14:00:00,24.4,77.0,1.9,4.4,0.0,1.0,Hujan Ringan,wmo:80
