tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
15-08-2026,BMKG,BMKG,04:00,2026-08-15 07:00:00,18.0,68.0,,3.2,180.0,0.6868,Cerah Berawan,Cerah Berawan
15-08-2026,BMKG,BMKG,05:00,2026-08-15 07:00:00,18.0,68.0,,3.2,120.0,0.6868,Cerah Berawan,Cerah Berawan
15-08-2026,BMKG,BMKG,06:00,2026-08-15 07:00:00,18.0,68.0,,3.2,60.0,0.9366,Cerah Berawan,Cerah Berawan
15-08-2026,BMKG,BMKG,07:00,2026-08-15 07:00:00,18.0,68.0,,3.2,0.0,1.2488,Cerah Berawan,Cerah Berawan
15-08-2026,BMKG,BMKG,08:00,2026-08-15 07:00:00,18.0,68.0,,3.2,60.0,0.9366,Cerah Berawan,Cerah Berawan
15-08-2026,BMKG,BMKG,09:00,2026-08-15 10:00:00,23.0,46.0,,7.0,60.0,0.9366,Cerah Berawan,Cerah Berawan
15-08-2026,BMKG,BMKG,10:00,2026-08-15 10:00:00,23.0,46.0,,7.0,0.0,1.2488,Cerah Berawan,Cerah Berawan
15-08-2026,BMKG,BMKG,11:00,2026-08-15 10:00:00,23.0,46.0,,7.0,60.0,0.9366,Cerah Berawan,Cerah Berawan
15-08-2026,BMKG,BMKG,12:00,2026-08-15 13:00:00,24.0,48.0,,9.0,60.0,0.9366,Cerah,Cerah
15-08-2026,BMKG,BMKG,13:00,2026-08-15 13:00:00,24.0,48.0,,9.0,0.0,1.2488,Cerah,Cerah
15-08-2026,BMKG,BMKG,14:00,2026-08-15 13:00:00,24.0,48.0,,9.0,60.0,0.9366,Cerah,Cerah
15-08-2026,BMKG,BMKG,15:00,2026-08-15 16:00:00,22.0,60.0,,11.1,60.0,0.9366,Berawan,Berawan
15-08-2026,BMKG,BMKG,16:00,2026-08-15 16:00:00,22.0,60.0,,11.1,0.0,1.2488,Berawan,Berawan
15-08-2026,BMKG,BMKG,17:00,2026-08-15 16:00:00,22.0,60.0,,11.1,60.0,0.9366,Berawan,Berawan
15-08-2026,BMKG,BMKG,18:00,2026-08-15 19:00:00,18.0,83.0,,4.3,60.0,0.9366,Berawan,Berawan
15-08-2026,BMKG,BMKG,19:00,2026-08-15 19:00:00,18.0,83.0,,4.3,0.0,1.2488,Berawan,Berawan
15-08-2026,BMKG,BMKG,20:00,2026-08-15 19:00:00,18.0,83.0,,4.3,60.0,0.9366,Berawan,Berawan
15-08-2026,BMKG,BMKG,21:00,2026-08-15 22:00:00,16.0,94.0,,4.6,60.0,0.9366,Cerah Berawan,Cerah Berawan
15-08-2026,BMKG,BMKG,22:00,2026-08-15 22:00:00,16.0,94.0,,4.6,0.0,1.2488,Cerah Berawan,Cerah Berawan
15-08-2026,BMKG,BMKG,23:00,2026-08-15 22:00:00,16.0,94.0,,4.6,60.0,0.9366,Cerah Berawan,Cerah Berawan
15-08-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-08-15 00:00:00,19.1,62.0,0.0,8.2,0.0,1.0,Berawan,wmo:3
15-08-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-08-15 01:00:00,18.8,59.0,0.0,8.0,0.0,1.0,Berawan,wmo:3
15-08-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-08-15 02:00:00,18.1,61.0,0.0,7.7,0.0,1.0,Berawan,wmo:3
15-08-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-08-15 03:00:00,17.3,67.0,0.0,7.1,0.0,1.0,Berawan,wmo:3
