location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,BMKG,BMKG,06:00,2026-07-09 09:00:00,21.0,64.0,0.0,6.7,180.0,0.7425,Cerah Berawan,Cerah Berawan
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,BMKG,BMKG,09:00,2026-07-09 09:00:00,21.0,64.0,0.0,6.7,0.0,1.35,Cerah Berawan,Cerah Berawan
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,BMKG,BMKG,12:00,2026-07-09 12:00:00,24.0,57.0,0.0,8.7,0.0,1.35,Cerah Berawan,Cerah Berawan
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,BMKG,BMKG,15:00,2026-07-09 15:00:00,22.0,64.0,0.0,10.2,0.0,1.35,Cerah,Cerah
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,BMKG,BMKG,18:00,2026-07-09 18:00:00,18.0,83.0,0.0,5.4,0.0,1.35,Cerah,Cerah
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-07-09 06:00:00,17.9,84.0,0.0,8.7,0.0,0.85,Cerah Berawan,wmo:1
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-07-09 09:00:00,23.6,58.0,0.0,2.6,0.0,0.85,Cerah,wmo:0
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-07-09 12:00:00,27.4,49.0,0.0,8.1,0.0,0.85,Cerah Berawan,wmo:1
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,CMA,Open-Meteo / CMA GRAPES,15:00,2026-07-09 15:00:00,24.4,77.0,0.7,8.0,0.0,0.85,Hujan Ringan,wmo:53
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,CMA,Open-Meteo / CMA GRAPES,18:00,2026-07-09 18:00:00,22.0,92.0,0.1,7.6,0.0,0.85,Hujan Ringan,wmo:51
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,ECMWF,Open-Meteo / ECMWF,06:00,2026-07-09 06:00:00,16.8,94.0,0.0,9.4,0.0,1.2,Berawan,wmo:3
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,ECMWF,Open-Meteo / ECMWF,09:00,2026-07-09 09:00:00,22.1,73.0,0.0,6.0,0.0,1.2,Cerah Berawan,wmo:2
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,ECMWF,Open-Meteo / ECMWF,12:00,2026-07-09 12:00:00,26.8,55.0,0.0,1.9,0.0,1.2,Cerah Berawan,wmo:2
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,ECMWF,Open-Meteo / ECMWF,15:00,2026-07-09 15:00:00,26.1,61.0,0.0,1.0,0.0,1.2,Berawan,wmo:3
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,ECMWF,Open-Meteo / ECMWF,18:00,2026-07-09 18:00:00,22.6,82.0,0.0,1.9,0.0,1.2,Cerah Berawan,wmo:1
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,GFS,Open-Meteo / NOAA GFS,06:00,2026-07-09 06:00:00,16.8,83.0,0.0,8.7,0.0,1.0,Berawan,wmo:3
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,GFS,Open-Meteo / NOAA GFS,09:00,2026-07-09 09:00:00,22.1,65.0,0.0,4.3,0.0,1.0,Berawan,wmo:3
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,GFS,Open-Meteo / NOAA GFS,12:00,2026-07-09 12:00:00,26.9,47.0,0.0,5.6,0.0,1.0,Berawan,wmo:3
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,GFS,Open-Meteo / NOAA GFS,15:00,2026-07-09 15:00:00,25.7,56.0,0.0,6.6,0.0,1.0,Berawan,wmo:3
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09-07-2026,GFS,Open-Meteo / NOAA GFS,18:00,2026-07-09 18:00:00,21.9,84.0,0.3,2.9,0.0,1.0,Hujan Ringan,wmo:51
