location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
plta_redelong,2026-09-22,00:00,Cerah Berawan,73.2,Sedang,6,7,0.8571,6.0,19.42,0.61,98.67,1.25,0.07,0.13,19.42,0.61,0.0,0.0,0.0,33.3,16.7,33.3,16.7,0.0
plta_redelong,2026-09-22,01:00,Hujan Ringan,77.5,Sedang,6,7,0.8571,6.0,19.32,0.69,98.0,0.63,0.03,0.04,19.32,0.69,0.0,0.0,0.0,16.7,16.7,50.0,16.7,0.0
plta_redelong,2026-09-22,02:00,Berawan,76.5,Sedang,6,7,0.8571,6.0,19.16,0.64,97.6,0.49,0.82,1.46,19.16,0.64,0.0,0.0,0.0,16.7,50.0,16.7,16.7,0.0
plta_redelong,2026-09-22,03:00,Hujan Ringan,72.7,Sedang,6,7,0.8571,6.0,19.53,1.33,97.2,0.98,0.28,0.4,19.53,1.33,0.0,0.0,16.7,16.7,33.3,33.3,0.0,0.0
plta_redelong,2026-09-22,04:00,Berawan,81.7,Tinggi,7,7,1.0,6.6868,19.24,1.15,95.15,2.81,0.15,0.34,19.24,1.15,25.71,180.0,15.0,29.9,40.2,15.0,0.0,0.0
plta_redelong,2026-09-22,05:00,Berawan,82.1,Tinggi,7,7,1.0,6.6868,19.09,1.04,96.06,1.66,0.03,0.07,19.09,1.04,17.14,120.0,15.0,29.9,40.2,15.0,0.0,0.0
plta_redelong,2026-09-22,06:00,Cerah Berawan,87.4,Tinggi,7,7,1.0,6.9366,18.97,1.04,96.35,1.8,0.0,0.0,18.97,1.04,8.57,60.0,0.0,57.7,42.3,0.0,0.0,0.0
plta_redelong,2026-09-22,07:00,Cerah Berawan,87.8,Tinggi,7,7,1.0,7.2488,19.26,1.07,95.32,1.76,0.0,0.0,19.26,1.07,0.0,0.0,0.0,55.2,44.8,0.0,0.0,0.0
plta_redelong,2026-09-22,08:00,Cerah Berawan,86.9,Tinggi,7,7,1.0,6.9366,21.07,1.46,90.82,4.62,0.0,0.0,21.07,1.46,8.57,60.0,0.0,57.7,42.3,0.0,0.0,0.0
plta_redelong,2026-09-22,09:00,Berawan,90.4,Tinggi,7,7,1.0,6.9366,23.29,0.85,79.27,7.54,0.0,0.0,23.29,0.85,8.57,60.0,0.0,28.8,71.2,0.0,0.0,0.0
