tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
23-07-2026,BMKG,BMKG,00:00,2026-07-23 00:00:00,16.0,98.0,,2.2,0.0,1.216,Cerah,Cerah
23-07-2026,BMKG,BMKG,01:00,2026-07-23 00:00:00,16.0,98.0,,2.2,60.0,0.912,Cerah,Cerah
23-07-2026,BMKG,BMKG,02:00,2026-07-23 03:00:00,16.0,98.0,,0.6,60.0,0.912,Cerah Berawan,Cerah Berawan
23-07-2026,BMKG,BMKG,03:00,2026-07-23 03:00:00,16.0,98.0,,0.6,0.0,1.216,Cerah Berawan,Cerah Berawan
23-07-2026,BMKG,BMKG,04:00,2026-07-23 03:00:00,16.0,98.0,,0.6,60.0,0.912,Cerah Berawan,Cerah Berawan
23-07-2026,BMKG,BMKG,05:00,2026-07-23 06:00:00,16.0,96.0,,1.1,60.0,0.912,Berawan,Udara Kabur
23-07-2026,BMKG,BMKG,06:00,2026-07-23 06:00:00,16.0,96.0,,1.1,0.0,1.216,Berawan,Udara Kabur
23-07-2026,BMKG,BMKG,07:00,2026-07-23 06:00:00,16.0,96.0,,1.1,60.0,0.912,Berawan,Udara Kabur
23-07-2026,BMKG,BMKG,08:00,2026-07-23 09:00:00,22.0,69.0,,2.9,60.0,0.912,Cerah,Cerah
23-07-2026,BMKG,BMKG,09:00,2026-07-23 09:00:00,22.0,69.0,,2.9,0.0,1.216,Cerah,Cerah
23-07-2026,BMKG,BMKG,10:00,2026-07-23 09:00:00,22.0,69.0,,2.9,60.0,0.912,Cerah,Cerah
23-07-2026,BMKG,BMKG,11:00,2026-07-23 12:00:00,24.0,53.0,,6.2,60.0,0.912,Cerah Berawan,Cerah Berawan
23-07-2026,BMKG,BMKG,12:00,2026-07-23 12:00:00,24.0,53.0,,6.2,0.0,1.216,Cerah Berawan,Cerah Berawan
