tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
04-09-2026,BMKG,BMKG,10:00,2026-09-04 13:00:00,24.0,63.0,,4.5,180.0,0.6868,Cerah Berawan,Cerah Berawan
04-09-2026,BMKG,BMKG,11:00,2026-09-04 13:00:00,24.0,63.0,,4.5,120.0,0.6868,Cerah Berawan,Cerah Berawan
04-09-2026,BMKG,BMKG,12:00,2026-09-04 13:00:00,24.0,63.0,,4.5,60.0,0.9366,Cerah Berawan,Cerah Berawan
04-09-2026,BMKG,BMKG,13:00,2026-09-04 13:00:00,24.0,63.0,,4.5,0.0,1.2488,Cerah Berawan,Cerah Berawan
04-09-2026,BMKG,BMKG,14:00,2026-09-04 13:00:00,24.0,63.0,,4.5,60.0,0.9366,Cerah Berawan,Cerah Berawan
04-09-2026,BMKG,BMKG,15:00,2026-09-04 16:00:00,21.0,79.0,,4.7,60.0,0.9366,Cerah Berawan,Cerah Berawan
04-09-2026,BMKG,BMKG,16:00,2026-09-04 16:00:00,21.0,79.0,,4.7,0.0,1.2488,Cerah Berawan,Cerah Berawan
04-09-2026,BMKG,BMKG,17:00,2026-09-04 16:00:00,21.0,79.0,,4.7,60.0,0.9366,Cerah Berawan,Cerah Berawan
04-09-2026,BMKG,BMKG,18:00,2026-09-04 19:00:00,18.0,94.0,,1.5,60.0,0.9366,Cerah Berawan,Cerah Berawan
04-09-2026,BMKG,BMKG,19:00,2026-09-04 19:00:00,18.0,94.0,,1.5,0.0,1.2488,Cerah Berawan,Cerah Berawan
04-09-2026,BMKG,BMKG,20:00,2026-09-04 19:00:00,18.0,94.0,,1.5,60.0,0.9366,Cerah Berawan,Cerah Berawan
04-09-2026,BMKG,BMKG,21:00,2026-09-04 22:00:00,17.0,97.0,,0.7,60.0,0.9366,Cerah Berawan,Cerah Berawan
04-09-2026,BMKG,BMKG,22:00,2026-09-04 22:00:00,17.0,97.0,,0.7,0.0,1.2488,Cerah Berawan,Cerah Berawan
04-09-2026,BMKG,BMKG,23:00,2026-09-04 22:00:00,17.0,97.0,,0.7,60.0,0.9366,Cerah Berawan,Cerah Berawan
04-09-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-09-04 00:00:00,18.6,98.0,0.4,7.4,0.0,1.0,Hujan Ringan,wmo:51
04-09-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-09-04 01:00:00,18.7,97.0,0.4,6.6,0.0,1.0,Hujan Ringan,wmo:51
04-09-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-09-04 02:00:00,19.0,93.0,0.0,6.6,0.0,1.0,Cerah Berawan,wmo:1
04-09-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-09-04 03:00:00,19.5,88.0,0.0,7.1,0.0,1.0,Cerah Berawan,wmo:2
04-09-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-09-04 04:00:00,19.8,84.0,0.0,7.4,0.0,1.0,Berawan,wmo:3
04-09-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-09-04 05:00:00,19.7,82.0,0.1,7.9,0.0,1.0,Hujan Ringan,wmo:51
