tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
30-08-2026,BMKG,BMKG,11:00,2026-08-30 14:00:00,23.0,60.0,,10.1,180.0,0.6868,Berawan,Berawan
30-08-2026,BMKG,BMKG,12:00,2026-08-30 14:00:00,23.0,60.0,,10.1,120.0,0.6868,Berawan,Berawan
30-08-2026,BMKG,BMKG,13:00,2026-08-30 14:00:00,23.0,60.0,,10.1,60.0,0.9366,Berawan,Berawan
30-08-2026,BMKG,BMKG,14:00,2026-08-30 14:00:00,23.0,60.0,,10.1,0.0,1.2488,Berawan,Berawan
30-08-2026,BMKG,BMKG,15:00,2026-08-30 14:00:00,23.0,60.0,,10.1,60.0,0.9366,Berawan,Berawan
30-08-2026,BMKG,BMKG,16:00,2026-08-30 17:00:00,20.0,82.0,,6.5,60.0,0.9366,Cerah Berawan,Cerah Berawan
30-08-2026,BMKG,BMKG,17:00,2026-08-30 17:00:00,20.0,82.0,,6.5,0.0,1.2488,Cerah Berawan,Cerah Berawan
30-08-2026,BMKG,BMKG,18:00,2026-08-30 17:00:00,20.0,82.0,,6.5,60.0,0.9366,Cerah Berawan,Cerah Berawan
30-08-2026,BMKG,BMKG,19:00,2026-08-30 20:00:00,17.0,91.0,,5.3,60.0,0.9366,Cerah Berawan,Cerah Berawan
30-08-2026,BMKG,BMKG,20:00,2026-08-30 20:00:00,17.0,91.0,,5.3,0.0,1.2488,Cerah Berawan,Cerah Berawan
30-08-2026,BMKG,BMKG,21:00,2026-08-30 20:00:00,17.0,91.0,,5.3,60.0,0.9366,Cerah Berawan,Cerah Berawan
30-08-2026,BMKG,BMKG,22:00,2026-08-30 23:00:00,16.0,87.0,,3.5,60.0,0.9366,Berawan,Berawan
30-08-2026,BMKG,BMKG,23:00,2026-08-30 23:00:00,16.0,87.0,,3.5,0.0,1.2488,Berawan,Berawan
30-08-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-08-30 00:00:00,17.3,93.0,0.0,5.5,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-08-30 01:00:00,17.0,90.0,0.0,5.9,0.0,1.0,Cerah,wmo:0
30-08-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-08-30 02:00:00,16.7,86.0,0.0,6.4,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-08-30 03:00:00,16.3,81.0,0.0,6.9,0.0,1.0,Cerah Berawan,wmo:2
30-08-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-08-30 04:00:00,16.2,78.0,0.0,6.6,0.0,1.0,Cerah Berawan,wmo:2
30-08-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-08-30 05:00:00,16.4,82.0,0.0,5.4,0.0,1.0,Cerah Berawan,wmo:2
30-08-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-08-30 06:00:00,16.9,87.0,0.0,3.6,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-08-30 07:00:00,18.0,87.0,0.0,1.6,0.0,1.0,Cerah,wmo:0
30-08-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-08-30 08:00:00,20.0,74.0,0.0,1.0,0.0,1.0,Cerah,wmo:0
30-08-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-08-30 09:00:00,22.5,55.0,0.0,3.6,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-08-30 10:00:00,24.7,40.0,0.0,6.1,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-08-30 11:00:00,26.4,35.0,0.0,8.2,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-08-30 12:00:00,27.6,34.0,0.0,10.8,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,13:00,2026-08-30 13:00:00,28.2,36.0,0.0,12.2,0.0,1.0,Cerah,wmo:0
30-08-2026,CMA,Open-Meteo / CMA GRAPES,14:00,2026-08-30 14:00:00,28.0,39.0,0.0,11.9,0.0,1.0,Cerah,wmo:0
30-08-2026,CMA,Open-Meteo / CMA GRAPES,15:00,2026-08-30 15:00:00,27.2,43.0,0.0,10.6,0.0,1.0,Cerah,wmo:0
30-08-2026,CMA,Open-Meteo / CMA GRAPES,16:00,2026-08-30 16:00:00,25.8,51.0,0.0,9.5,0.0,1.0,Cerah,wmo:0
30-08-2026,CMA,Open-Meteo / CMA GRAPES,17:00,2026-08-30 17:00:00,23.4,65.0,0.0,7.8,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,18:00,2026-08-30 18:00:00,20.5,83.0,0.0,5.4,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,19:00,2026-08-30 19:00:00,18.3,95.0,0.0,3.1,0.0,1.0,Cerah Berawan,wmo:2
30-08-2026,CMA,Open-Meteo / CMA GRAPES,20:00,2026-08-30 20:00:00,17.4,98.0,0.0,1.1,0.0,1.0,Cerah Berawan,wmo:2
30-08-2026,CMA,Open-Meteo / CMA GRAPES,21:00,2026-08-30 21:00:00,17.2,96.0,0.0,2.2,0.0,1.0,Berawan,wmo:3
30-08-2026,CMA,Open-Meteo / CMA GRAPES,22:00,2026-08-30 22:00:00,17.0,94.0,0.0,4.0,0.0,1.0,Berawan,wmo:3
30-08-2026,CMA,Open-Meteo / CMA GRAPES,23:00,2026-08-30 23:00:00,16.6,93.0,0.0,5.0,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,00:00,2026-08-30 00:00:00,18.1,89.0,0.0,3.8,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,01:00,2026-08-30 01:00:00,17.9,86.0,0.0,4.5,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,02:00,2026-08-30 02:00:00,17.7,83.0,0.0,4.8,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,03:00,2026-08-30 03:00:00,17.5,79.0,0.0,5.2,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,04:00,2026-08-30 04:00:00,17.4,77.0,0.0,5.5,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,05:00,2026-08-30 05:00:00,17.1,77.0,0.0,5.5,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,06:00,2026-08-30 06:00:00,16.9,78.0,0.0,5.5,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,07:00,2026-08-30 07:00:00,17.3,77.0,0.0,5.5,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,08:00,2026-08-30 08:00:00,18.9,72.0,0.0,5.1,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,09:00,2026-08-30 09:00:00,21.1,66.0,0.0,4.3,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,10:00,2026-08-30 10:00:00,23.0,60.0,0.0,4.3,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,11:00,2026-08-30 11:00:00,24.4,56.0,0.0,5.4,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,12:00,2026-08-30 12:00:00,25.4,53.0,0.0,6.9,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,13:00,2026-08-30 13:00:00,25.9,52.0,0.0,7.7,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,14:00,2026-08-30 14:00:00,25.6,54.0,0.0,6.2,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,15:00,2026-08-30 15:00:00,24.7,58.0,0.0,3.6,0.0,1.0,Berawan,wmo:3
