tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
01-09-2026,BMKG,BMKG,00:00,2026-09-01 01:00:00,24.0,97.0,,0.2,60.0,0.9312,Cerah,Cerah
01-09-2026,BMKG,BMKG,01:00,2026-09-01 01:00:00,24.0,97.0,,0.2,0.0,1.2416,Cerah,Cerah
01-09-2026,BMKG,BMKG,02:00,2026-09-01 01:00:00,24.0,97.0,,0.2,60.0,0.9312,Cerah,Cerah
01-09-2026,BMKG,BMKG,03:00,2026-09-01 04:00:00,23.0,97.0,,1.0,60.0,0.9312,Cerah Berawan,Cerah Berawan
01-09-2026,BMKG,BMKG,04:00,2026-09-01 04:00:00,23.0,97.0,,1.0,0.0,1.2416,Cerah Berawan,Cerah Berawan
01-09-2026,BMKG,BMKG,05:00,2026-09-01 04:00:00,23.0,97.0,,1.0,60.0,0.9312,Cerah Berawan,Cerah Berawan
01-09-2026,BMKG,BMKG,06:00,2026-09-01 07:00:00,24.0,92.0,,1.2,60.0,0.9312,Cerah,Cerah
01-09-2026,BMKG,BMKG,07:00,2026-09-01 07:00:00,24.0,92.0,,1.2,0.0,1.2416,Cerah,Cerah
01-09-2026,BMKG,BMKG,08:00,2026-09-01 07:00:00,24.0,92.0,,1.2,60.0,0.9312,Cerah,Cerah
01-09-2026,BMKG,BMKG,09:00,2026-09-01 10:00:00,29.0,65.0,,9.3,60.0,0.9312,Cerah,Cerah
01-09-2026,BMKG,BMKG,10:00,2026-09-01 10:00:00,29.0,65.0,,9.3,0.0,1.2416,Cerah,Cerah
01-09-2026,BMKG,BMKG,11:00,2026-09-01 10:00:00,29.0,65.0,,9.3,60.0,0.9312,Cerah,Cerah
01-09-2026,BMKG,BMKG,12:00,2026-09-01 13:00:00,29.0,63.0,,9.3,60.0,0.9312,Cerah Berawan,Cerah Berawan
01-09-2026,BMKG,BMKG,13:00,2026-09-01 13:00:00,29.0,63.0,,9.3,0.0,1.2416,Cerah Berawan,Cerah Berawan
01-09-2026,BMKG,BMKG,14:00,2026-09-01 13:00:00,29.0,63.0,,9.3,60.0,0.9312,Cerah Berawan,Cerah Berawan
01-09-2026,BMKG,BMKG,15:00,2026-09-01 16:00:00,28.0,72.0,,3.9,60.0,0.9312,Cerah,Cerah
01-09-2026,BMKG,BMKG,16:00,2026-09-01 16:00:00,28.0,72.0,,3.9,0.0,1.2416,Cerah,Cerah
