tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
18-08-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-08-18 00:00:00,20.5,99.0,0.0,5.2,0.0,1.0,Berawan,wmo:45
18-08-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-08-18 01:00:00,19.9,99.0,0.0,5.0,0.0,1.0,Berawan,wmo:45
18-08-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-08-18 02:00:00,19.3,99.0,0.0,5.2,0.0,1.0,Berawan,wmo:45
18-08-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-08-18 03:00:00,18.6,99.0,0.0,5.2,0.0,1.0,Berawan,wmo:45
18-08-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-08-18 04:00:00,18.3,99.0,0.0,5.2,0.0,1.0,Berawan,wmo:45
18-08-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-08-18 05:00:00,18.5,100,0.0,5.3,0.0,1.0,Berawan,wmo:45
18-08-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-08-18 06:00:00,19.1,100,0.0,5.2,0.0,1.0,Berawan,wmo:45
18-08-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-08-18 07:00:00,20.1,98.0,0.0,5.2,0.0,1.0,Berawan,wmo:45
18-08-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-08-18 08:00:00,21.7,89.0,0.0,5.0,0.0,1.0,Cerah Berawan,wmo:1
18-08-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-08-18 09:00:00,23.7,76.0,0.0,5.5,0.0,1.0,Cerah Berawan,wmo:1
18-08-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-08-18 10:00:00,25.4,65.0,0.0,6.1,0.0,1.0,Cerah,wmo:0
18-08-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-08-18 11:00:00,26.9,57.0,0.0,6.8,0.0,1.0,Cerah Berawan,wmo:1
18-08-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-08-18 12:00:00,28.1,50.0,0.0,7.5,0.0,1.0,Cerah Berawan,wmo:1
