tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
19-09-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-09-19 00:00:00,24.2,95.0,0.0,7.3,0.0,1.0,Berawan,wmo:3
19-09-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-09-19 01:00:00,23.9,96.0,0.0,7.8,0.0,1.0,Berawan,wmo:45
19-09-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-09-19 02:00:00,23.7,96.0,0.0,7.9,0.0,1.0,Berawan,wmo:45
19-09-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-09-19 03:00:00,23.6,95.0,0.0,7.5,0.0,1.0,Berawan,wmo:45
19-09-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-09-19 04:00:00,23.5,95.0,0.0,7.5,0.0,1.0,Berawan,wmo:45
19-09-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-09-19 05:00:00,23.3,96.0,0.0,8.0,0.0,1.0,Berawan,wmo:45
19-09-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-09-19 06:00:00,23.2,98.0,0.0,8.4,0.0,1.0,Berawan,wmo:45
19-09-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-09-19 07:00:00,23.6,96.0,0.0,7.5,0.0,1.0,Berawan,wmo:45
19-09-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-09-19 08:00:00,25.1,88.0,0.0,4.7,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-09-19 09:00:00,27.1,76.0,0.0,4.2,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-09-19 10:00:00,28.9,67.0,0.0,6.9,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-09-19 11:00:00,30.0,61.0,0.0,8.3,0.0,1.0,Cerah Berawan,wmo:1
19-09-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-09-19 12:00:00,30.9,58.0,0.0,9.3,0.0,1.0,Cerah Berawan,wmo:1
19-09-2026,CMA,Open-Meteo / CMA GRAPES,13:00,2026-09-19 13:00:00,31.4,56.0,0.0,10.2,0.0,1.0,Cerah,wmo:0
19-09-2026,CMA,Open-Meteo / CMA GRAPES,14:00,2026-09-19 14:00:00,31.7,55.0,0.0,10.2,0.0,1.0,Cerah,wmo:0
19-09-2026,CMA,Open-Meteo / CMA GRAPES,15:00,2026-09-19 15:00:00,31.6,56.0,0.0,9.2,0.0,1.0,Cerah,wmo:0
19-09-2026,CMA,Open-Meteo / CMA GRAPES,16:00,2026-09-19 16:00:00,31.0,60.0,0.0,8.6,0.0,1.0,Cerah Berawan,wmo:1
19-09-2026,CMA,Open-Meteo / CMA GRAPES,17:00,2026-09-19 17:00:00,29.5,70.0,1.0,8.1,0.0,1.0,Hujan Ringan,wmo:55
19-09-2026,CMA,Open-Meteo / CMA GRAPES,18:00,2026-09-19 18:00:00,27.3,83.0,1.0,8.4,0.0,1.0,Hujan Ringan,wmo:55
19-09-2026,CMA,Open-Meteo / CMA GRAPES,19:00,2026-09-19 19:00:00,25.7,93.0,1.0,8.6,0.0,1.0,Hujan Ringan,wmo:55
19-09-2026,CMA,Open-Meteo / CMA GRAPES,20:00,2026-09-19 20:00:00,25.0,96.0,0.0,8.4,0.0,1.0,Cerah Berawan,wmo:1
19-09-2026,CMA,Open-Meteo / CMA GRAPES,21:00,2026-09-19 21:00:00,24.7,96.0,0.0,7.6,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,CMA,Open-Meteo / CMA GRAPES,22:00,2026-09-19 22:00:00,24.5,96.0,0.0,7.3,0.0,1.0,Berawan,wmo:45
19-09-2026,CMA,Open-Meteo / CMA GRAPES,23:00,2026-09-19 23:00:00,24.1,96.0,0.0,7.2,0.0,1.0,Berawan,wmo:45
19-09-2026,ECMWF,Open-Meteo / ECMWF,00:00,2026-09-19 00:00:00,25.0,94.0,0.0,2.3,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ECMWF,Open-Meteo / ECMWF,01:00,2026-09-19 01:00:00,24.6,95.0,0.0,3.4,0.0,1.0,Berawan,wmo:3
19-09-2026,ECMWF,Open-Meteo / ECMWF,02:00,2026-09-19 02:00:00,24.0,97.0,0.6,3.1,0.0,1.0,Hujan Ringan,wmo:53
19-09-2026,ECMWF,Open-Meteo / ECMWF,03:00,2026-09-19 03:00:00,23.3,98.0,0.6,2.5,0.0,1.0,Hujan Ringan,wmo:53
19-09-2026,ECMWF,Open-Meteo / ECMWF,04:00,2026-09-19 04:00:00,22.9,99.0,0.6,2.7,0.0,1.0,Hujan Ringan,wmo:53
19-09-2026,ECMWF,Open-Meteo / ECMWF,05:00,2026-09-19 05:00:00,23.0,99.0,0.3,2.1,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,ECMWF,Open-Meteo / ECMWF,06:00,2026-09-19 06:00:00,23.3,98.0,0.3,1.3,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,ECMWF,Open-Meteo / ECMWF,07:00,2026-09-19 07:00:00,23.9,96.0,0.3,0.0,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,ECMWF,Open-Meteo / ECMWF,08:00,2026-09-19 08:00:00,24.9,91.0,0.1,1.5,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,ECMWF,Open-Meteo / ECMWF,09:00,2026-09-19 09:00:00,26.2,84.0,0.1,3.3,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,ECMWF,Open-Meteo / ECMWF,10:00,2026-09-19 10:00:00,27.2,79.0,0.1,4.2,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,ECMWF,Open-Meteo / ECMWF,11:00,2026-09-19 11:00:00,27.9,76.0,0.2,4.0,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,ECMWF,Open-Meteo / ECMWF,12:00,2026-09-19 12:00:00,28.3,73.0,0.2,4.0,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,ECMWF,Open-Meteo / ECMWF,13:00,2026-09-19 13:00:00,28.5,72.0,0.2,4.3,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,ECMWF,Open-Meteo / ECMWF,14:00,2026-09-19 14:00:00,28.5,71.0,0.3,1.9,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,ECMWF,Open-Meteo / ECMWF,15:00,2026-09-19 15:00:00,28.3,72.0,0.3,2.6,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,ECMWF,Open-Meteo / ECMWF,16:00,2026-09-19 16:00:00,27.8,74.0,0.3,4.8,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,ECMWF,Open-Meteo / ECMWF,17:00,2026-09-19 17:00:00,26.8,80.0,0.7,4.1,0.0,1.0,Hujan Ringan,wmo:53
19-09-2026,ECMWF,Open-Meteo / ECMWF,18:00,2026-09-19 18:00:00,25.6,88.0,0.7,2.7,0.0,1.0,Hujan Ringan,wmo:53
19-09-2026,ECMWF,Open-Meteo / ECMWF,19:00,2026-09-19 19:00:00,24.6,94.0,0.7,1.9,0.0,1.0,Hujan Ringan,wmo:53
19-09-2026,ECMWF,Open-Meteo / ECMWF,20:00,2026-09-19 20:00:00,23.9,97.0,1.1,1.3,0.0,1.0,Hujan Ringan,wmo:55
19-09-2026,ECMWF,Open-Meteo / ECMWF,21:00,2026-09-19 21:00:00,23.5,98.0,1.1,5.4,0.0,1.0,Hujan Ringan,wmo:55
19-09-2026,ECMWF,Open-Meteo / ECMWF,22:00,2026-09-19 22:00:00,23.2,99.0,1.1,7.7,0.0,1.0,Hujan Ringan,wmo:55
19-09-2026,ECMWF,Open-Meteo / ECMWF,23:00,2026-09-19 23:00:00,23.2,99.0,0.8,6.1,0.0,1.0,Hujan Ringan,wmo:53
19-09-2026,GFS,Open-Meteo / NOAA GFS,00:00,2026-09-19 00:00:00,23.7,91.0,0.0,4.5,0.0,1.0,Berawan,wmo:3
19-09-2026,GFS,Open-Meteo / NOAA GFS,01:00,2026-09-19 01:00:00,23.6,90.0,0.0,5.0,0.0,1.0,Berawan,wmo:3
19-09-2026,GFS,Open-Meteo / NOAA GFS,02:00,2026-09-19 02:00:00,23.3,91.0,0.0,4.0,0.0,1.0,Berawan,wmo:3
19-09-2026,GFS,Open-Meteo / NOAA GFS,03:00,2026-09-19 03:00:00,23.2,90.0,0.0,5.3,0.0,1.0,Berawan,wmo:3
19-09-2026,GFS,Open-Meteo / NOAA GFS,04:00,2026-09-19 04:00:00,23.1,90.0,0.0,5.3,0.0,1.0,Berawan,wmo:3
19-09-2026,GFS,Open-Meteo / NOAA GFS,05:00,2026-09-19 05:00:00,23.0,90.0,0.0,5.0,0.0,1.0,Berawan,wmo:3
19-09-2026,GFS,Open-Meteo / NOAA GFS,06:00,2026-09-19 06:00:00,22.4,92.0,0.0,4.9,0.0,1.0,Berawan,wmo:3
19-09-2026,GFS,Open-Meteo / NOAA GFS,07:00,2026-09-19 07:00:00,24.8,81.0,0.0,3.7,0.0,1.0,Berawan,wmo:3
19-09-2026,GFS,Open-Meteo / NOAA GFS,08:00,2026-09-19 08:00:00,28.4,65.0,0.0,2.2,0.0,1.0,Berawan,wmo:3
19-09-2026,GFS,Open-Meteo / NOAA GFS,09:00,2026-09-19 09:00:00,32.1,51.0,0.0,2.7,0.0,1.0,Berawan,wmo:3
19-09-2026,GFS,Open-Meteo / NOAA GFS,10:00,2026-09-19 10:00:00,32.8,48.0,0.3,6.1,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,GFS,Open-Meteo / NOAA GFS,11:00,2026-09-19 11:00:00,33.5,47.0,0.7,6.0,0.0,1.0,Hujan Ringan,wmo:53
19-09-2026,GFS,Open-Meteo / NOAA GFS,12:00,2026-09-19 12:00:00,32.4,50.0,0.8,4.8,0.0,1.0,Hujan Ringan,wmo:53
19-09-2026,GFS,Open-Meteo / NOAA GFS,13:00,2026-09-19 13:00:00,30.7,57.0,0.6,4.3,0.0,1.0,Hujan Ringan,wmo:53
19-09-2026,GFS,Open-Meteo / NOAA GFS,14:00,2026-09-19 14:00:00,30.1,59.0,0.1,4.7,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,GFS,Open-Meteo / NOAA GFS,15:00,2026-09-19 15:00:00,29.0,65.0,0.3,4.4,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,GFS,Open-Meteo / NOAA GFS,16:00,2026-09-19 16:00:00,28.3,68.0,0.2,3.7,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,GFS,Open-Meteo / NOAA GFS,17:00,2026-09-19 17:00:00,27.4,71.0,0.0,3.1,0.0,1.0,Berawan,wmo:3
19-09-2026,GFS,Open-Meteo / NOAA GFS,18:00,2026-09-19 18:00:00,26.7,74.0,0.1,4.6,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,GFS,Open-Meteo / NOAA GFS,19:00,2026-09-19 19:00:00,25.9,80.0,0.1,4.8,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,GFS,Open-Meteo / NOAA GFS,20:00,2026-09-19 20:00:00,25.2,85.0,0.2,5.0,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,GFS,Open-Meteo / NOAA GFS,21:00,2026-09-19 21:00:00,24.8,87.0,0.2,5.0,0.0,1.0,Hujan Ringan,wmo:51
19-09-2026,GFS,Open-Meteo / NOAA GFS,22:00,2026-09-19 22:00:00,24.4,89.0,0.0,4.7,0.0,1.0,Berawan,wmo:3
19-09-2026,GFS,Open-Meteo / NOAA GFS,23:00,2026-09-19 23:00:00,24.3,89.0,0.0,5.4,0.0,1.0,Berawan,wmo:3
19-09-2026,ICON,Open-Meteo / DWD ICON,00:00,2026-09-19 00:00:00,25.3,78.0,0.0,2.1,0.0,1.0,Berawan,wmo:3
19-09-2026,ICON,Open-Meteo / DWD ICON,01:00,2026-09-19 01:00:00,25.2,78.0,0.0,3.1,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,02:00,2026-09-19 02:00:00,24.9,78.0,0.0,3.1,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,03:00,2026-09-19 03:00:00,24.3,79.0,0.0,4.1,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,04:00,2026-09-19 04:00:00,23.7,78.0,0.0,5.0,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,05:00,2026-09-19 05:00:00,23.6,74.0,0.0,5.3,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,06:00,2026-09-19 06:00:00,23.7,71.0,0.0,6.0,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,07:00,2026-09-19 07:00:00,25.5,65.0,0.0,4.8,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,08:00,2026-09-19 08:00:00,27.6,57.0,0.0,1.8,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,09:00,2026-09-19 09:00:00,30.4,48.0,0.0,4.4,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,10:00,2026-09-19 10:00:00,32.7,41.0,0.0,8.6,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,11:00,2026-09-19 11:00:00,34.3,37.0,0.0,10.6,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,12:00,2026-09-19 12:00:00,35.5,34.0,0.0,12.3,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,13:00,2026-09-19 13:00:00,36.1,33.0,0.0,13.3,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,14:00,2026-09-19 14:00:00,36.2,33.0,0.0,14.8,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,15:00,2026-09-19 15:00:00,35.8,33.0,0.0,15.5,0.0,1.0,Cerah Berawan,wmo:2
19-09-2026,ICON,Open-Meteo / DWD ICON,16:00,2026-09-19 16:00:00,35.0,36.0,0.0,15.2,0.0,1.0,Cerah Berawan,wmo:2
