tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
12-09-2026,BMKG,BMKG,00:00,2026-09-12 02:00:00,23.0,95.0,,0.4,120.0,0.6703,Berawan,Berawan
12-09-2026,BMKG,BMKG,01:00,2026-09-12 02:00:00,23.0,95.0,,0.4,60.0,0.914,Berawan,Berawan
12-09-2026,BMKG,BMKG,02:00,2026-09-12 02:00:00,23.0,95.0,,0.4,0.0,1.2187,Berawan,Berawan
12-09-2026,BMKG,BMKG,03:00,2026-09-12 02:00:00,23.0,95.0,,0.4,60.0,0.914,Berawan,Berawan
12-09-2026,BMKG,BMKG,04:00,2026-09-12 05:00:00,22.0,96.0,,1.1,60.0,0.914,Berawan,Udara Kabur
12-09-2026,BMKG,BMKG,05:00,2026-09-12 05:00:00,22.0,96.0,,1.1,0.0,1.2187,Berawan,Udara Kabur
12-09-2026,BMKG,BMKG,06:00,2026-09-12 05:00:00,22.0,96.0,,1.1,60.0,0.914,Berawan,Udara Kabur
12-09-2026,BMKG,BMKG,07:00,2026-09-12 08:00:00,26.0,71.0,,11.2,60.0,0.914,Cerah Berawan,Cerah Berawan
12-09-2026,BMKG,BMKG,08:00,2026-09-12 08:00:00,26.0,71.0,,11.2,0.0,1.2187,Cerah Berawan,Cerah Berawan
12-09-2026,BMKG,BMKG,09:00,2026-09-12 08:00:00,26.0,71.0,,11.2,60.0,0.914,Cerah Berawan,Cerah Berawan
12-09-2026,BMKG,BMKG,10:00,2026-09-12 11:00:00,30.0,55.0,,11.1,60.0,0.914,Berawan,Berawan
12-09-2026,BMKG,BMKG,11:00,2026-09-12 11:00:00,30.0,55.0,,11.1,0.0,1.2187,Berawan,Berawan
12-09-2026,BMKG,BMKG,12:00,2026-09-12 11:00:00,30.0,55.0,,11.1,60.0,0.914,Berawan,Berawan
12-09-2026,BMKG,BMKG,13:00,2026-09-12 14:00:00,30.0,51.0,,12.7,60.0,0.914,Berawan,Berawan
12-09-2026,BMKG,BMKG,14:00,2026-09-12 14:00:00,30.0,51.0,,12.7,0.0,1.2187,Berawan,Berawan
12-09-2026,BMKG,BMKG,15:00,2026-09-12 14:00:00,30.0,51.0,,12.7,60.0,0.914,Berawan,Berawan
12-09-2026,BMKG,BMKG,16:00,2026-09-12 17:00:00,27.0,63.0,,5.7,60.0,0.914,Cerah Berawan,Cerah Berawan
12-09-2026,BMKG,BMKG,17:00,2026-09-12 17:00:00,27.0,63.0,,5.7,0.0,1.2187,Cerah Berawan,Cerah Berawan
12-09-2026,BMKG,BMKG,18:00,2026-09-12 17:00:00,27.0,63.0,,5.7,60.0,0.914,Cerah Berawan,Cerah Berawan
