tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
30-08-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-08-30 00:00:00,24.2,98.0,0.0,5.1,0.0,1.0,Berawan,wmo:45
30-08-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-08-30 01:00:00,24.1,98.0,0.0,4.8,0.0,1.0,Berawan,wmo:45
30-08-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-08-30 02:00:00,23.9,97.0,0.0,4.9,0.0,1.0,Berawan,wmo:45
30-08-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-08-30 03:00:00,23.6,97.0,0.0,4.9,0.0,1.0,Berawan,wmo:45
30-08-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-08-30 04:00:00,23.5,96.0,0.0,5.2,0.0,1.0,Berawan,wmo:45
30-08-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-08-30 05:00:00,23.5,96.0,0.0,5.5,0.0,1.0,Berawan,wmo:45
30-08-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-08-30 06:00:00,23.5,96.0,0.0,5.8,0.0,1.0,Berawan,wmo:45
30-08-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-08-30 07:00:00,23.9,95.0,0.0,5.7,0.0,1.0,Berawan,wmo:45
30-08-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-08-30 08:00:00,24.9,91.0,0.0,5.5,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-08-30 09:00:00,26.2,84.0,0.0,6.5,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-08-30 10:00:00,27.5,78.0,0.0,7.7,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-08-30 11:00:00,28.6,72.0,0.0,7.6,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-08-30 12:00:00,29.8,65.0,0.0,6.8,0.0,1.0,Cerah Berawan,wmo:1
30-08-2026,CMA,Open-Meteo / CMA GRAPES,13:00,2026-08-30 13:00:00,30.5,61.0,0.0,5.9,0.0,1.0,Cerah Berawan,wmo:2
30-08-2026,CMA,Open-Meteo / CMA GRAPES,14:00,2026-08-30 14:00:00,30.9,59.0,0.4,4.8,0.0,1.0,Hujan Ringan,wmo:51
30-08-2026,CMA,Open-Meteo / CMA GRAPES,15:00,2026-08-30 15:00:00,30.9,59.0,0.4,3.6,0.0,1.0,Hujan Ringan,wmo:51
30-08-2026,CMA,Open-Meteo / CMA GRAPES,16:00,2026-08-30 16:00:00,30.4,61.0,0.4,3.2,0.0,1.0,Hujan Ringan,wmo:51
30-08-2026,CMA,Open-Meteo / CMA GRAPES,17:00,2026-08-30 17:00:00,29.2,68.0,0.6,3.8,0.0,1.0,Hujan Ringan,wmo:53
30-08-2026,CMA,Open-Meteo / CMA GRAPES,18:00,2026-08-30 18:00:00,27.5,78.0,0.6,4.1,0.0,1.0,Hujan Ringan,wmo:53
30-08-2026,CMA,Open-Meteo / CMA GRAPES,19:00,2026-08-30 19:00:00,26.1,86.0,0.6,4.6,0.0,1.0,Hujan Ringan,wmo:53
30-08-2026,CMA,Open-Meteo / CMA GRAPES,20:00,2026-08-30 20:00:00,25.5,90.0,0.6,4.4,0.0,1.0,Hujan Ringan,wmo:53
30-08-2026,CMA,Open-Meteo / CMA GRAPES,21:00,2026-08-30 21:00:00,25.2,92.0,0.6,4.4,0.0,1.0,Hujan Ringan,wmo:53
30-08-2026,CMA,Open-Meteo / CMA GRAPES,22:00,2026-08-30 22:00:00,25.0,94.0,0.6,4.8,0.0,1.0,Hujan Ringan,wmo:53
30-08-2026,CMA,Open-Meteo / CMA GRAPES,23:00,2026-08-30 23:00:00,24.8,95.0,0.1,4.6,0.0,1.0,Hujan Ringan,wmo:51
30-08-2026,ECMWF,Open-Meteo / ECMWF,00:00,2026-08-30 00:00:00,24.8,80.0,0.0,5.0,0.0,1.0,Cerah Berawan,wmo:2
30-08-2026,ECMWF,Open-Meteo / ECMWF,01:00,2026-08-30 01:00:00,24.2,82.0,0.0,4.7,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,02:00,2026-08-30 02:00:00,23.7,83.0,0.0,4.4,0.0,1.0,Berawan,wmo:3
30-08-2026,ECMWF,Open-Meteo / ECMWF,03:00,2026-08-30 03:00:00,23.3,84.0,0.0,3.3,0.0,1.0,Cerah Berawan,wmo:2
